,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras
24231,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.1,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,0,0
24232,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.2,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,0,0
24233,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.3,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,0,0
24234,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.4,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,0,0
24235,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.5,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,4,0
24236,433604,2010/11,2011-03-29,R Premadasa Stadium,1,0.6,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,SL Malinga,0,0
24237,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.1,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24238,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.2,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,4,0
24239,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.3,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24240,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.4,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,1,0
24241,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.5,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,HMRKB Herath,1,0
24242,433604,2010/11,2011-03-29,R Premadasa Stadium,1,1.6,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24243,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.1,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,4,0
24244,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.2,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24245,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.3,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,2,0
24246,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.4,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24247,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.5,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24248,433604,2010/11,2011-03-29,R Premadasa Stadium,1,2.6,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24249,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.1,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24250,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.2,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24251,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.3,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24252,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.4,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24253,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.5,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24254,433604,2010/11,2011-03-29,R Premadasa Stadium,1,3.6,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24255,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.1,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24256,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.2,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,4,0
24257,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.3,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24258,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.4,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24259,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.5,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24260,433604,2010/11,2011-03-29,R Premadasa Stadium,1,4.6,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,0,0
24261,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.1,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,6,0
24262,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.2,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24263,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.3,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24264,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.4,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,1
24265,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.5,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,HMRKB Herath,0,0
24266,433604,2010/11,2011-03-29,R Premadasa Stadium,1,5.6,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,HMRKB Herath,2,0
24267,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.1,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,AD Mathews,0,0
24268,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.2,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,AD Mathews,1,0
24269,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.3,New Zealand,Sri Lanka,MJ Guptill,BB McCullum,AD Mathews,1,0
24270,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.4,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,AD Mathews,0,0
24271,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.5,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,AD Mathews,0,0
24272,433604,2010/11,2011-03-29,R Premadasa Stadium,1,6.6,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,AD Mathews,1,0
24273,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.1,New Zealand,Sri Lanka,BB McCullum,MJ Guptill,HMRKB Herath,0,0
24274,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,HMRKB Herath,1,0
24275,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,HMRKB Herath,0,0
24276,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,HMRKB Herath,1,0
24277,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,HMRKB Herath,0,0
24278,433604,2010/11,2011-03-29,R Premadasa Stadium,1,7.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,HMRKB Herath,0,0
24279,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,AD Mathews,1,0
24280,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24281,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.3,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24282,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.4,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24283,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,2,0
24284,433604,2010/11,2011-03-29,R Premadasa Stadium,1,8.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24285,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24286,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.2,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24287,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,1,0
24288,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.4,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24289,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24290,433604,2010/11,2011-03-29,R Premadasa Stadium,1,9.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24291,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,AD Mathews,1,0
24292,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24293,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.3,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24294,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.4,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24295,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,1,0
24296,433604,2010/11,2011-03-29,R Premadasa Stadium,1,10.6,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,AD Mathews,2,0
24297,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.1,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,4,0
24298,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,1,0
24299,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24300,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,2,0
24301,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.5,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24302,433604,2010/11,2011-03-29,R Premadasa Stadium,1,11.6,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,1,0
24303,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,AD Mathews,1,0
24304,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,1,0
24305,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,AD Mathews,1,0
24306,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.4,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24307,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,4,0
24308,433604,2010/11,2011-03-29,R Premadasa Stadium,1,12.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,AD Mathews,0,0
24309,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24310,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.2,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24311,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24312,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,1,0
24313,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24314,433604,2010/11,2011-03-29,R Premadasa Stadium,1,13.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24315,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,1,0
24316,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,1,0
24317,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,0,0
24318,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,0,0
24319,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.5,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,0,0
24320,433604,2010/11,2011-03-29,R Premadasa Stadium,1,14.6,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,0,0
24321,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.1,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24322,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,1,0
24323,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,1,0
24324,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.4,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24325,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24326,433604,2010/11,2011-03-29,R Premadasa Stadium,1,15.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,BAW Mendis,0,0
24327,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,1,0
24328,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,3,0
24329,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,0,0
24330,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,1,0
24331,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.5,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,0,0
24332,433604,2010/11,2011-03-29,R Premadasa Stadium,1,16.6,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,0,0
24333,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24334,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.2,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24335,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.3,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24336,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.4,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24337,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.5,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,0,0
24338,433604,2010/11,2011-03-29,R Premadasa Stadium,1,17.6,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,BAW Mendis,1,0
24339,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.1,New Zealand,Sri Lanka,MJ Guptill,JD Ryder,M Muralitharan,1,0
24340,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.2,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,0,0
24341,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.3,New Zealand,Sri Lanka,JD Ryder,MJ Guptill,M Muralitharan,0,0
24342,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.4,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,M Muralitharan,1,0
24343,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.5,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,1,0
24344,433604,2010/11,2011-03-29,R Premadasa Stadium,1,18.6,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,M Muralitharan,1,0
24345,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.1,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,HMRKB Herath,0,0
24346,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.2,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,HMRKB Herath,0,0
24347,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.3,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,HMRKB Herath,0,0
24348,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.4,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,HMRKB Herath,1,0
24349,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.5,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,HMRKB Herath,0,0
24350,433604,2010/11,2011-03-29,R Premadasa Stadium,1,19.6,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,HMRKB Herath,1,0
24351,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.1,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,0,1
24352,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.2,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,0,0
24353,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.3,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,0,0
24354,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.4,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,0,0
24355,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.5,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,1,0
24356,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.6,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,M Muralitharan,3,0
24357,433604,2010/11,2011-03-29,R Premadasa Stadium,1,20.7,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,M Muralitharan,0,0
24358,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.1,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,SL Malinga,4,0
24359,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.2,New Zealand,Sri Lanka,LRPL Taylor,MJ Guptill,SL Malinga,1,0
24360,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.3,New Zealand,Sri Lanka,MJ Guptill,LRPL Taylor,SL Malinga,0,0
24361,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24362,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.5,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24363,433604,2010/11,2011-03-29,R Premadasa Stadium,1,21.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24364,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.1,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24365,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.2,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24366,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.3,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24367,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.4,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24368,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.5,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24369,433604,2010/11,2011-03-29,R Premadasa Stadium,1,22.6,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,M Muralitharan,0,0
24370,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.1,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,2,0
24371,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.2,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,1,0
24372,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.3,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,SL Malinga,2,0
24373,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.4,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,SL Malinga,1,0
24374,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.5,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24375,433604,2010/11,2011-03-29,R Premadasa Stadium,1,23.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24376,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.1,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,1,0
24377,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.2,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,0,0
24378,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.3,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,0,0
24379,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,1,0
24380,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.5,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,1,0
24381,433604,2010/11,2011-03-29,R Premadasa Stadium,1,24.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,0,0
24382,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.1,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,SL Malinga,1,0
24383,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.2,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24384,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.3,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,4,0
24385,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24386,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.5,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,0,0
24387,433604,2010/11,2011-03-29,R Premadasa Stadium,1,25.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,SL Malinga,4,0
24388,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.1,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,0,3
24389,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.2,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,0,0
24390,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.3,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,0,0
24391,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.4,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,2,0
24392,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.5,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,0,0
24393,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.6,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,1,0
24394,433604,2010/11,2011-03-29,R Premadasa Stadium,1,26.7,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,1,0
24395,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.1,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,0,0
24396,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.2,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,0,0
24397,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.3,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,0,1
24398,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,0,0
24399,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.5,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,1,0
24400,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.6,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,HMRKB Herath,1,0
24401,433604,2010/11,2011-03-29,R Premadasa Stadium,1,27.7,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,HMRKB Herath,1,0
24402,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.1,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,1,0
24403,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.2,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,1,0
24404,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.3,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,0,0
24405,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,1,0
24406,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.5,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,TM Dilshan,1,0
24407,433604,2010/11,2011-03-29,R Premadasa Stadium,1,28.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,TM Dilshan,1,0
24408,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.1,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,BAW Mendis,0,0
24409,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.2,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,BAW Mendis,1,0
24410,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.3,New Zealand,Sri Lanka,LRPL Taylor,SB Styris,BAW Mendis,1,0
24411,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.4,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,BAW Mendis,0,0
24412,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.5,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,BAW Mendis,2,0
24413,433604,2010/11,2011-03-29,R Premadasa Stadium,1,29.6,New Zealand,Sri Lanka,SB Styris,LRPL Taylor,BAW Mendis,0,0
